match,exphappy,samerace,hobby_diff_phys,hobby_diff_out,hobby_diff_in,same_goal,attr_diff,sinc_diff,intel_diff,fun_diff,amb_diff,income_diff,age_diff,same_career,confidence,imprace,date_freq,out_freq
0,5.0,0,13.0,12.0,14.0,0,25.0,16.0,28.0,18.0,19.0,,7.0,0,0.175,7.0,7.0,4.0
0,5.0,0,16.0,12.0,13.0,0,20.0,36.0,24.0,14.0,9.0,,5.0,0,0.2,5.0,7.0,4.0
0,5.0,0,14.0,15.0,15.0,0,19.0,22.0,27.0,25.0,18.0,,9.0,0,0.15,5.0,7.0,4.0
0,5.0,0,12.0,21.0,21.0,0,30.0,15.0,29.0,28.0,15.0,,1.0,0,0.125,8.5,7.0,4.0
0,5.0,1,10.0,13.0,17.0,0,20.0,19.0,21.0,19.0,13.0,,4.0,0,0.1,4.5,7.0,4.0
0,5.0,0,9.0,21.0,14.0,1,34.0,10.0,21.0,15.0,8.0,,6.0,0,0.175,6.0,7.0,4.0
0,5.0,0,12.0,14.0,19.0,0,26.0,11.0,36.0,22.0,24.0,,2.0,0,0.05,6.5,7.0,4.0
0,5.0,0,10.0,6.0,16.0,0,17.0,21.0,18.0,33.0,14.0,,0.0,0,0.025,9.0,7.0,4.0
0,5.0,0,16.0,22.0,18.0,0,39.0,15.0,23.0,11.0,13.0,,7.0,0,0.225,5.0,7.0,4.0
0,5.0,0,20.0,19.0,19.0,0,39.0,20.0,23.0,21.0,18.0,,7.0,0,0.125,4.5,7.0,4.0
0,5.0,0,8.0,14.0,13.0,1,21.0,24.0,27.0,9.0,6.0,,2.0,0,0.125,4.5,7.0,4.0
0,4.0,0,14.0,14.0,19.0,0,35.0,22.0,28.0,15.0,8.0,13678.0,2.0,0,0.1,5.0,6.0,2.0
0,4.0,0,19.0,17.0,20.0,0,38.0,25.0,14.0,28.0,12.0,,3.0,0,0.125,1.0,6.0,2.0
0,4.0,0,14.0,29.0,10.0,0,27.0,28.0,24.0,12.0,9.0,473.0,4.0,1,0.125,1.0,6.0,2.0
0,4.0,0,19.0,18.0,16.0,0,35.0,39.0,35.0,10.0,15.0,,3.0,0,0.07500000000000001,1.0,6.0,2.0
1,4.0,0,23.0,12.0,18.0,1,31.0,18.0,28.0,20.0,9.0,,3.0,0,0.175,2.0,6.0,2.0
1,4.0,0,19.0,9.0,16.0,0,31.0,19.0,29.0,12.0,10.0,,1.0,0,0.22499999999999998,3.5,6.0,2.0
0,4.0,0,20.0,19.0,13.0,0,26.0,39.0,25.0,8.0,6.0,,1.0,0,0.25,1.5,6.0,2.0
0,4.0,0,14.0,14.0,17.0,1,25.0,25.0,28.0,19.0,9.0,,3.0,0,0.2,1.5,6.0,2.0
0,4.0,0,12.0,10.0,11.0,1,36.0,18.0,30.0,22.0,6.0,,5.0,0,0.175,5.0,6.0,2.0
0,4.0,0,14.0,18.0,17.0,1,26.0,22.0,22.0,13.0,4.0,34217.0,2.0,0,0.15000000000000002,1.0,6.0,2.0
0,4.0,1,19.0,10.0,22.0,0,40.0,13.0,22.0,9.0,5.0,16355.0,0.0,0,0.22499999999999998,2.5,6.0,2.0
0,4.0,0,22.0,33.0,21.0,1,32.0,14.0,37.0,16.0,15.0,1391.0,4.0,0,0.1,3.0,6.0,2.0
0,4.0,0,16.0,25.0,16.0,1,23.0,24.0,19.0,27.0,5.0,1936.0,6.0,0,0.07500000000000001,5.5,6.0,2.0
0,4.0,0,20.0,9.0,10.0,0,45.0,18.0,24.0,5.0,4.0,,1.0,0,0.275,1.5,6.0,2.0
0,4.0,0,16.0,16.0,11.0,0,45.0,23.0,24.0,15.0,9.0,1729.0,1.0,0,0.175,1.0,6.0,2.0
0,4.0,1,18.0,17.0,19.0,0,27.0,27.0,28.0,3.0,3.0,11501.0,4.0,0,0.175,1.0,6.0,2.0
0,5.0,1,4.0,19.0,16.0,0,27.0,22.0,49.0,16.0,7.0,,4.0,0,0.125,9.0,1.0,1.0
0,5.0,1,9.0,26.0,19.0,0,30.0,25.0,35.0,29.0,13.0,,9.0,0,0.15,5.0,1.0,1.0
0,5.0,1,10.0,38.0,17.0,0,19.0,28.0,45.0,13.0,8.0,,2.0,0,0.15,5.0,1.0,1.0
1,5.0,0,15.0,27.0,19.0,0,27.0,39.0,56.0,11.0,16.0,,3.0,0,0.1,5.0,1.0,1.0
1,5.0,0,21.0,19.0,23.0,1,23.0,18.0,49.0,21.0,8.0,,3.0,0,0.2,6.0,1.0,1.0
1,5.0,0,7.0,20.0,15.0,0,23.0,19.0,50.0,13.0,11.0,,7.0,0,0.25,7.5,1.0,1.0
0,5.0,0,16.0,26.0,22.0,0,18.0,39.0,46.0,9.0,5.0,,5.0,0,0.275,5.5,1.0,1.0
0,5.0,0,10.0,21.0,16.0,1,17.0,25.0,49.0,20.0,10.0,,9.0,0,0.22499999999999998,5.5,1.0,1.0
0,5.0,0,10.0,11.0,16.0,1,28.0,18.0,51.0,23.0,7.0,,1.0,0,0.2,9.0,1.0,1.0
0,5.0,1,18.0,25.0,14.0,1,18.0,22.0,43.0,14.0,5.0,,4.0,0,0.175,5.0,1.0,1.0
0,5.0,0,11.0,15.0,23.0,0,32.0,13.0,43.0,10.0,4.0,,6.0,0,0.25,6.5,1.0,1.0
0,5.0,0,10.0,42.0,24.0,1,24.0,14.0,58.0,17.0,16.0,,2.0,0,0.125,7.0,1.0,1.0
0,5.0,0,10.0,34.0,23.0,1,15.0,24.0,40.0,28.0,6.0,,0.0,0,0.1,9.5,1.0,1.0
0,5.0,0,8.0,14.0,13.0,0,37.0,18.0,45.0,6.0,5.0,,7.0,0,0.3,5.5,1.0,1.0
0,5.0,0,6.0,21.0,20.0,0,37.0,23.0,45.0,16.0,10.0,,7.0,0,0.2,5.0,1.0,1.0
0,5.0,0,16.0,22.0,12.0,0,19.0,27.0,49.0,4.0,2.0,,2.0,0,0.2,5.0,1.0,1.0
0,5.0,0,23.0,13.0,18.0,1,25.0,21.0,28.0,18.0,17.0,1089.0,2.0,0,0.125,5.5,6.0,4.0
0,5.0,0,20.0,14.0,17.0,1,28.0,24.0,14.0,31.0,23.0,,3.0,0,0.15,1.5,6.0,4.0
0,5.0,0,25.0,22.0,21.0,1,17.0,27.0,24.0,15.0,18.0,14294.0,4.0,0,0.15,1.5,6.0,4.0
0,5.0,1,20.0,19.0,21.0,0,25.0,38.0,35.0,13.0,26.0,,3.0,0,0.1,1.5,6.0,4.0
0,5.0,1,4.0,15.0,11.0,0,21.0,17.0,28.0,23.0,18.0,,3.0,0,0.2,2.5,6.0,4.0
0,5.0,1,16.0,12.0,15.0,1,21.0,18.0,29.0,15.0,21.0,,1.0,0,0.25,4.0,6.0,4.0
0,5.0,1,7.0,20.0,16.0,1,16.0,38.0,25.0,11.0,15.0,,1.0,0,0.275,2.0,6.0,4.0
0,5.0,1,25.0,9.0,12.0,0,15.0,24.0,28.0,22.0,20.0,,3.0,0,0.22499999999999998,2.0,6.0,4.0
0,5.0,1,25.0,15.0,10.0,0,26.0,17.0,30.0,25.0,17.0,,5.0,0,0.2,5.5,6.0,4.0
0,5.0,0,13.0,17.0,16.0,0,16.0,21.0,22.0,16.0,15.0,19450.0,2.0,0,0.175,1.5,6.0,4.0
0,5.0,0,18.0,13.0,23.0,0,30.0,12.0,22.0,12.0,14.0,31122.0,0.0,0,0.25,3.0,6.0,4.0
0,5.0,1,17.0,28.0,22.0,0,22.0,13.0,37.0,19.0,26.0,13376.0,4.0,0,0.125,3.5,6.0,4.0
0,5.0,1,21.0,18.0,21.0,0,13.0,23.0,19.0,30.0,16.0,16703.0,6.0,0,0.1,6.0,6.0,4.0
0,5.0,1,15.0,8.0,15.0,1,35.0,17.0,24.0,8.0,15.0,,1.0,0,0.3,2.0,6.0,4.0
0,5.0,1,19.0,13.0,10.0,0,35.0,22.0,24.0,18.0,20.0,13038.0,1.0,0,0.2,1.5,6.0,4.0
0,5.0,0,21.0,16.0,20.0,0,17.0,26.0,28.0,6.0,12.0,3266.0,4.0,0,0.2,1.5,6.0,4.0
0,5.0,0,9.0,12.0,19.0,0,35.0,21.0,23.0,20.0,14.0,18944.0,0.0,0,0.15000000000000002,9.5,5.0,2.0
0,5.0,0,6.0,15.0,16.0,0,38.0,24.0,9.0,33.0,16.0,,5.0,0,0.175,5.5,5.0,2.0
0,5.0,0,11.0,27.0,12.0,0,27.0,27.0,19.0,17.0,15.0,5739.0,2.0,0,0.175,5.5,5.0,2.0
0,5.0,1,8.0,18.0,16.0,0,35.0,38.0,30.0,15.0,19.0,,1.0,0,0.125,5.5,5.0,2.0
0,5.0,1,12.0,14.0,24.0,1,31.0,17.0,23.0,25.0,15.0,,1.0,0,0.225,6.5,5.0,2.0
0,5.0,1,8.0,11.0,14.0,0,31.0,18.0,24.0,17.0,14.0,,3.0,0,0.275,8.0,5.0,2.0
0,5.0,1,11.0,17.0,19.0,0,26.0,38.0,20.0,13.0,12.0,,1.0,0,0.30000000000000004,6.0,5.0,2.0
0,5.0,1,11.0,18.0,15.0,1,25.0,24.0,23.0,24.0,13.0,,5.0,0,0.25,6.0,5.0,2.0
0,5.0,1,11.0,6.0,17.0,1,36.0,17.0,25.0,27.0,10.0,,3.0,0,0.225,9.5,5.0,2.0
0,5.0,0,11.0,14.0,13.0,1,26.0,21.0,17.0,18.0,8.0,39483.0,0.0,0,0.2,5.5,5.0,2.0
0,5.0,0,10.0,8.0,18.0,0,40.0,12.0,17.0,14.0,11.0,11089.0,2.0,0,0.275,7.0,5.0,2.0
0,5.0,1,5.0,31.0,15.0,1,32.0,13.0,32.0,21.0,19.0,6657.0,2.0,0,0.15000000000000002,7.5,5.0,2.0
0,5.0,1,9.0,23.0,16.0,1,23.0,23.0,14.0,32.0,9.0,3330.0,4.0,0,0.125,10.0,5.0,2.0
0,5.0,1,9.0,15.0,12.0,0,45.0,17.0,19.0,10.0,8.0,,3.0,0,0.325,6.0,5.0,2.0
0,5.0,1,11.0,22.0,23.0,0,45.0,22.0,19.0,20.0,13.0,6995.0,3.0,0,0.225,5.5,5.0,2.0
0,5.0,0,13.0,11.0,9.0,0,27.0,26.0,23.0,8.0,9.0,16767.0,2.0,0,0.225,5.5,5.0,2.0
0,7.0,0,13.0,10.0,21.0,0,35.0,22.0,28.0,19.0,12.0,1568.0,2.0,0,0.3,5.5,5.0,2.0
0,7.0,0,8.0,13.0,12.0,0,38.0,25.0,14.0,32.0,18.0,,7.0,0,0.325,1.5,5.0,2.0
0,7.0,0,13.0,25.0,18.0,0,27.0,28.0,24.0,16.0,13.0,14773.0,0.0,0,0.325,1.5,5.0,2.0
0,7.0,1,8.0,14.0,16.0,0,35.0,39.0,35.0,14.0,21.0,,1.0,0,0.275,1.5,5.0,2.0
0,7.0,1,12.0,12.0,16.0,1,31.0,18.0,28.0,24.0,13.0,,1.0,0,0.375,2.5,5.0,2.0
0,7.0,1,8.0,9.0,14.0,0,31.0,19.0,29.0,16.0,16.0,,5.0,0,0.425,4.0,5.0,2.0
0,7.0,1,13.0,13.0,13.0,0,26.0,39.0,25.0,12.0,10.0,,3.0,0,0.45,2.0,5.0,2.0
0,7.0,1,13.0,14.0,13.0,1,25.0,25.0,28.0,23.0,15.0,,7.0,0,0.4,2.0,5.0,2.0
0,7.0,1,15.0,4.0,15.0,1,36.0,18.0,30.0,26.0,12.0,,1.0,0,0.375,5.5,5.0,2.0
0,7.0,0,15.0,12.0,19.0,1,26.0,22.0,22.0,17.0,10.0,18971.0,2.0,0,0.35,1.5,5.0,2.0
0,7.0,0,10.0,10.0,18.0,0,40.0,13.0,22.0,13.0,9.0,31601.0,4.0,0,0.425,3.0,5.0,2.0
0,7.0,1,5.0,29.0,9.0,1,32.0,14.0,37.0,20.0,21.0,13855.0,0.0,0,0.3,3.5,5.0,2.0
0,7.0,1,11.0,21.0,10.0,1,23.0,24.0,19.0,31.0,11.0,17182.0,2.0,0,0.275,6.0,5.0,2.0
0,7.0,1,11.0,15.0,16.0,0,45.0,18.0,24.0,9.0,10.0,,5.0,0,0.475,2.0,5.0,2.0
0,7.0,1,15.0,16.0,19.0,0,45.0,23.0,24.0,19.0,15.0,13517.0,5.0,0,0.375,1.5,5.0,2.0
0,7.0,0,11.0,13.0,19.0,0,27.0,27.0,28.0,7.0,7.0,3745.0,0.0,0,0.375,1.5,5.0,2.0
0,5.0,0,17.0,11.0,9.0,0,33.0,14.0,27.0,25.0,23.0,6345.0,3.0,0,0.15000000000000002,5.0,6.0,2.0
0,5.0,0,14.0,12.0,10.0,0,36.0,17.0,13.0,38.0,27.0,,8.0,0,0.175,1.0,6.0,2.0
0,5.0,0,19.0,24.0,20.0,0,25.0,20.0,23.0,22.0,24.0,19550.0,1.0,0,0.175,1.0,6.0,2.0
0,5.0,0,16.0,15.0,10.0,0,33.0,31.0,34.0,20.0,30.0,,2.0,0,0.125,1.0,6.0,2.0
0,5.0,0,4.0,11.0,18.0,1,29.0,10.0,27.0,30.0,24.0,,2.0,0,0.225,2.0,6.0,2.0
0,5.0,0,14.0,10.0,6.0,0,29.0,11.0,28.0,22.0,25.0,,6.0,0,0.275,3.5,6.0,2.0
1,5.0,0,7.0,10.0,9.0,0,24.0,31.0,24.0,18.0,21.0,,4.0,0,0.30000000000000004,1.5,6.0,2.0
0,5.0,0,19.0,15.0,3.0,1,23.0,17.0,27.0,29.0,24.0,,8.0,0,0.25,1.5,6.0,2.0
0,5.0,0,19.0,13.0,15.0,1,34.0,10.0,29.0,32.0,21.0,,0.0,0,0.225,5.0,6.0,2.0
0,5.0,0,13.0,9.0,5.0,1,24.0,14.0,21.0,23.0,19.0,14194.0,3.0,0,0.2,1.0,6.0,2.0
1,5.0,0,18.0,15.0,18.0,0,38.0,5.0,21.0,19.0,20.0,36378.0,5.0,0,0.275,2.5,6.0,2.0
0,5.0,0,11.0,26.0,15.0,1,30.0,6.0,36.0,26.0,30.0,18632.0,1.0,0,0.15000000000000002,3.0,6.0,2.0
0,5.0,0,17.0,18.0,16.0,1,21.0,16.0,18.0,37.0,20.0,21959.0,1.0,0,0.125,5.5,6.0,2.0
0,5.0,0,11.0,18.0,10.0,0,43.0,10.0,23.0,15.0,19.0,,6.0,0,0.325,1.5,6.0,2.0
0,5.0,0,13.0,19.0,19.0,0,43.0,15.0,23.0,25.0,24.0,18294.0,6.0,0,0.225,1.0,6.0,2.0
0,5.0,0,21.0,16.0,11.0,0,25.0,19.0,27.0,13.0,18.0,8522.0,1.0,0,0.225,1.0,6.0,2.0
0,,0,,,,0,,,,,,,1.0,0,,,,
0,,0,,,,0,,,,,,,4.0,0,,,,
0,,0,,,,0,,,,,,,3.0,0,,,,
0,,1,,,,0,,,,,,,2.0,0,,,,
0,,1,,,,0,,,,,,,2.0,0,,,,
0,,1,,,,0,,,,,,,2.0,0,,,,
1,,1,,,,0,,,,,,,0.0,0,,,,
0,,1,,,,0,,,,,,,4.0,0,,,,
0,,1,,,,0,,,,,,,4.0,0,,,,
0,,0,,,,0,,,,,,,1.0,0,,,,
0,,0,,,,0,,,,,,,1.0,0,,,,
0,,1,,,,0,,,,,,,3.0,0,,,,
0,,1,,,,0,,,,,,,5.0,0,,,,
0,,1,,,,0,,,,,,,2.0,0,,,,
0,,1,,,,0,,,,,,,2.0,0,,,,
0,,0,,,,0,,,,,,,3.0,0,,,,
0,7.0,0,14.0,10.0,11.0,0,36.0,23.0,27.0,19.0,12.0,19056.0,3.0,0,0.15000000000000002,6.5,6.0,1.0
0,7.0,0,11.0,13.0,18.0,0,39.0,26.0,13.0,32.0,18.0,,8.0,0,0.175,2.5,6.0,1.0
0,7.0,0,12.0,23.0,18.0,0,28.0,29.0,23.0,16.0,13.0,32261.0,1.0,0,0.175,2.5,6.0,1.0
0,7.0,1,5.0,16.0,10.0,0,36.0,40.0,34.0,14.0,21.0,,2.0,0,0.125,2.5,6.0,1.0
1,7.0,1,13.0,12.0,28.0,1,32.0,19.0,27.0,24.0,13.0,,2.0,0,0.225,3.5,6.0,1.0
1,7.0,1,11.0,7.0,10.0,0,32.0,20.0,28.0,16.0,16.0,,6.0,0,0.275,5.0,6.0,1.0
0,7.0,1,12.0,11.0,9.0,0,27.0,40.0,24.0,12.0,10.0,,4.0,0,0.30000000000000004,3.0,6.0,1.0
0,7.0,1,12.0,14.0,11.0,1,26.0,26.0,27.0,23.0,15.0,,8.0,0,0.25,3.0,6.0,1.0
0,7.0,1,10.0,12.0,17.0,1,37.0,19.0,29.0,26.0,12.0,,0.0,0,0.225,6.5,6.0,1.0
0,7.0,0,6.0,10.0,13.0,1,27.0,23.0,21.0,17.0,10.0,1483.0,3.0,0,0.2,2.5,6.0,1.0
0,7.0,0,11.0,16.0,10.0,0,41.0,14.0,21.0,13.0,9.0,49089.0,5.0,0,0.275,4.0,6.0,1.0
0,7.0,1,10.0,27.0,17.0,1,33.0,15.0,36.0,20.0,21.0,31343.0,1.0,0,0.15000000000000002,4.5,6.0,1.0
0,7.0,1,8.0,19.0,14.0,1,24.0,25.0,18.0,31.0,11.0,34670.0,1.0,0,0.125,7.0,6.0,1.0
0,7.0,1,12.0,17.0,14.0,0,46.0,19.0,23.0,9.0,10.0,,6.0,0,0.325,3.0,6.0,1.0
0,7.0,1,16.0,20.0,17.0,0,46.0,24.0,23.0,19.0,15.0,31005.0,6.0,0,0.225,2.5,6.0,1.0
0,7.0,0,10.0,15.0,11.0,0,28.0,28.0,27.0,7.0,7.0,21233.0,1.0,0,0.225,2.5,6.0,1.0
0,3.0,0,11.0,11.0,15.0,0,25.0,22.0,28.0,23.0,17.0,,2.0,0,0.1,5.5,7.0,2.0
0,3.0,0,8.0,10.0,18.0,0,28.0,25.0,14.0,36.0,23.0,,7.0,1,0.125,1.5,7.0,2.0
0,3.0,0,9.0,20.0,14.0,0,17.0,28.0,24.0,20.0,18.0,,0.0,0,0.125,1.5,7.0,2.0
0,3.0,1,8.0,15.0,16.0,0,25.0,39.0,35.0,18.0,26.0,,1.0,0,0.07500000000000001,1.5,7.0,2.0
0,3.0,1,16.0,9.0,26.0,1,21.0,18.0,28.0,28.0,18.0,,1.0,0,0.175,2.5,7.0,2.0
0,3.0,1,14.0,8.0,16.0,0,21.0,19.0,29.0,20.0,21.0,,5.0,0,0.22499999999999998,4.0,7.0,2.0
0,3.0,1,17.0,14.0,11.0,0,16.0,39.0,25.0,16.0,15.0,,3.0,0,0.25,2.0,7.0,2.0
0,3.0,1,11.0,15.0,13.0,1,15.0,25.0,28.0,27.0,20.0,,7.0,0,0.2,2.0,7.0,2.0
0,3.0,1,7.0,11.0,19.0,1,26.0,18.0,30.0,30.0,17.0,,1.0,0,0.175,5.5,7.0,2.0
1,3.0,0,11.0,11.0,13.0,1,16.0,22.0,22.0,21.0,15.0,,2.0,0,0.15000000000000002,1.5,7.0,2.0
0,3.0,0,14.0,9.0,12.0,0,30.0,13.0,22.0,17.0,14.0,,4.0,1,0.22499999999999998,3.0,7.0,2.0
0,3.0,1,9.0,24.0,17.0,1,22.0,14.0,37.0,24.0,26.0,,0.0,1,0.1,3.5,7.0,2.0
0,3.0,1,11.0,16.0,14.0,1,13.0,24.0,19.0,35.0,16.0,,2.0,1,0.07500000000000001,6.0,7.0,2.0
0,3.0,1,15.0,16.0,10.0,0,35.0,18.0,24.0,13.0,15.0,,5.0,0,0.275,2.0,7.0,2.0
0,3.0,1,13.0,17.0,13.0,0,35.0,23.0,24.0,23.0,20.0,,5.0,0,0.175,1.5,7.0,2.0
1,3.0,0,13.0,12.0,11.0,0,17.0,27.0,28.0,11.0,12.0,,0.0,1,0.175,1.5,7.0,2.0
0,5.0,0,11.0,17.0,19.0,0,49.0,12.0,28.0,23.0,6.0,5611.0,1.0,0,0.15000000000000002,6.5,4.0,3.0
0,5.0,0,10.0,18.0,16.0,0,52.0,15.0,14.0,36.0,14.0,,6.0,1,0.175,2.5,4.0,3.0
0,5.0,0,11.0,30.0,12.0,0,41.0,18.0,24.0,20.0,7.0,7594.0,1.0,0,0.175,2.5,4.0,3.0
0,5.0,1,16.0,19.0,16.0,0,49.0,29.0,35.0,18.0,17.0,,0.0,0,0.125,2.5,4.0,3.0
0,5.0,1,12.0,17.0,22.0,1,45.0,8.0,28.0,28.0,7.0,,0.0,0,0.225,3.5,4.0,3.0
0,5.0,1,14.0,12.0,12.0,0,45.0,9.0,29.0,20.0,12.0,,4.0,0,0.275,5.0,4.0,3.0
0,5.0,1,11.0,20.0,11.0,0,40.0,29.0,25.0,16.0,4.0,,2.0,0,0.30000000000000004,3.0,4.0,3.0
0,5.0,1,17.0,17.0,15.0,1,39.0,15.0,28.0,27.0,11.0,,6.0,0,0.25,3.0,4.0,3.0
1,5.0,1,11.0,13.0,11.0,1,50.0,8.0,30.0,30.0,8.0,,2.0,0,0.225,6.5,4.0,3.0
1,5.0,0,15.0,19.0,17.0,1,40.0,12.0,22.0,21.0,6.0,26150.0,1.0,0,0.2,2.5,4.0,3.0
1,5.0,0,18.0,15.0,18.0,0,54.0,3.0,22.0,17.0,3.0,24422.0,3.0,1,0.275,4.0,4.0,3.0
0,5.0,1,9.0,34.0,17.0,1,46.0,4.0,37.0,24.0,17.0,6676.0,1.0,1,0.15000000000000002,4.5,4.0,3.0
0,5.0,1,17.0,26.0,12.0,1,37.0,14.0,19.0,35.0,7.0,10003.0,3.0,1,0.125,7.0,4.0,3.0
0,5.0,1,13.0,12.0,12.0,0,59.0,8.0,24.0,13.0,6.0,,4.0,0,0.325,3.0,4.0,3.0
0,5.0,1,11.0,19.0,13.0,0,59.0,13.0,24.0,23.0,11.0,6338.0,4.0,0,0.225,2.5,4.0,3.0
1,5.0,0,21.0,22.0,19.0,0,41.0,17.0,28.0,11.0,1.0,3434.0,1.0,1,0.225,2.5,4.0,3.0
0,3.0,1,13.0,20.0,21.0,0,65.0,25.0,57.0,19.0,8.0,,2.0,0,0.05,5.0,4.0,2.0
0,3.0,1,14.0,11.0,18.0,0,68.0,22.0,43.0,26.0,12.0,,3.0,0,0.075,1.0,4.0,2.0
0,3.0,1,15.0,21.0,8.0,0,57.0,29.0,53.0,12.0,7.0,,4.0,0,0.075,1.0,4.0,2.0
0,3.0,0,14.0,20.0,16.0,0,65.0,38.0,64.0,4.0,9.0,,3.0,1,0.025,1.0,4.0,2.0
0,3.0,0,18.0,20.0,20.0,1,61.0,19.0,57.0,24.0,17.0,,3.0,1,0.125,2.0,4.0,2.0
0,3.0,0,18.0,13.0,18.0,0,61.0,18.0,58.0,12.0,14.0,,1.0,0,0.175,3.5,4.0,2.0
0,3.0,0,15.0,19.0,15.0,0,56.0,38.0,54.0,6.0,10.0,,1.0,0,0.2,1.5,4.0,2.0
0,3.0,0,15.0,16.0,17.0,1,55.0,22.0,57.0,25.0,5.0,,3.0,1,0.15,1.5,4.0,2.0
0,3.0,0,9.0,20.0,11.0,1,66.0,19.0,59.0,22.0,8.0,,5.0,0,0.125,5.0,4.0,2.0
0,3.0,1,9.0,16.0,15.0,1,56.0,25.0,51.0,21.0,10.0,,2.0,0,0.1,1.0,4.0,2.0
0,3.0,0,18.0,18.0,18.0,0,70.0,14.0,51.0,15.0,11.0,,0.0,0,0.175,2.5,4.0,2.0
0,3.0,0,17.0,25.0,21.0,1,62.0,13.0,66.0,8.0,9.0,,4.0,0,0.05,3.0,4.0,2.0
0,3.0,0,15.0,17.0,16.0,1,53.0,23.0,48.0,27.0,9.0,,6.0,0,0.025,5.5,4.0,2.0
0,3.0,0,19.0,15.0,10.0,0,75.0,19.0,53.0,9.0,10.0,,1.0,0,0.225,1.5,4.0,2.0
0,3.0,0,17.0,20.0,13.0,0,75.0,24.0,53.0,19.0,15.0,,1.0,0,0.125,1.0,4.0,2.0
0,3.0,0,15.0,21.0,15.0,0,57.0,30.0,57.0,11.0,13.0,,4.0,0,0.125,1.0,4.0,2.0
0,4.0,0,15.0,12.0,18.0,0,46.0,22.0,38.0,16.0,7.0,589.0,5.0,0,0.05,6.5,6.0,1.0
0,4.0,0,14.0,13.0,13.0,0,49.0,25.0,24.0,29.0,13.0,,0.0,0,0.075,2.5,6.0,1.0
0,4.0,0,17.0,25.0,19.0,0,38.0,28.0,34.0,13.0,6.0,12616.0,7.0,0,0.075,2.5,6.0,1.0
0,4.0,1,20.0,14.0,13.0,1,46.0,39.0,45.0,11.0,10.0,,6.0,0,0.025,2.5,6.0,1.0
0,4.0,1,12.0,10.0,25.0,0,42.0,18.0,38.0,21.0,16.0,,6.0,0,0.125,3.5,6.0,1.0
0,4.0,1,18.0,5.0,9.0,0,42.0,19.0,39.0,13.0,15.0,,2.0,0,0.175,5.0,6.0,1.0
0,4.0,1,15.0,15.0,16.0,0,37.0,39.0,35.0,9.0,9.0,,4.0,0,0.2,3.0,6.0,1.0
0,4.0,1,21.0,14.0,12.0,0,36.0,25.0,38.0,20.0,6.0,,0.0,0,0.15,3.0,6.0,1.0
0,4.0,1,17.0,8.0,22.0,0,47.0,18.0,40.0,23.0,9.0,,8.0,1,0.125,6.5,6.0,1.0
0,4.0,0,17.0,14.0,10.0,0,37.0,22.0,32.0,14.0,11.0,21128.0,5.0,0,0.1,2.5,6.0,1.0
0,4.0,0,22.0,12.0,25.0,1,51.0,13.0,32.0,10.0,10.0,29444.0,3.0,0,0.175,4.0,6.0,1.0
0,4.0,1,13.0,29.0,18.0,0,43.0,14.0,47.0,17.0,10.0,11698.0,7.0,0,0.05,4.5,6.0,1.0
0,4.0,1,21.0,21.0,19.0,0,34.0,24.0,29.0,28.0,10.0,15025.0,9.0,0,0.025,7.0,6.0,1.0
0,4.0,1,19.0,11.0,17.0,0,56.0,18.0,34.0,6.0,11.0,,2.0,0,0.225,3.0,6.0,1.0
0,4.0,1,17.0,16.0,28.0,0,56.0,23.0,34.0,16.0,16.0,11360.0,2.0,0,0.125,2.5,6.0,1.0
0,4.0,0,25.0,17.0,14.0,1,38.0,27.0,38.0,4.0,12.0,1588.0,7.0,0,0.125,2.5,6.0,1.0
0,6.0,1,11.0,15.0,14.0,0,45.0,18.0,39.0,20.0,12.0,,4.0,0,0.175,5.5,6.0,2.0
0,6.0,1,8.0,16.0,11.0,0,48.0,15.0,25.0,33.0,18.0,,9.0,0,0.2,1.5,6.0,2.0
0,6.0,1,15.0,26.0,15.0,0,37.0,22.0,35.0,17.0,13.0,,2.0,0,0.2,1.5,6.0,2.0
0,6.0,0,10.0,21.0,11.0,0,45.0,31.0,46.0,15.0,21.0,,3.0,0,0.15,1.5,6.0,2.0
0,6.0,0,10.0,15.0,23.0,1,41.0,12.0,39.0,25.0,13.0,,3.0,0,0.25,2.5,6.0,2.0
0,6.0,0,10.0,14.0,9.0,0,41.0,11.0,40.0,17.0,16.0,,7.0,1,0.3,4.0,6.0,2.0
1,6.0,0,7.0,20.0,8.0,0,36.0,31.0,36.0,13.0,10.0,,5.0,1,0.325,2.0,6.0,2.0
0,6.0,0,13.0,19.0,8.0,1,35.0,15.0,39.0,24.0,15.0,,9.0,0,0.275,2.0,6.0,2.0
0,6.0,0,13.0,7.0,14.0,1,46.0,12.0,41.0,27.0,12.0,,1.0,0,0.25,5.5,6.0,2.0
1,6.0,1,7.0,17.0,12.0,1,36.0,18.0,33.0,18.0,10.0,,4.0,1,0.225,1.5,6.0,2.0
0,6.0,0,12.0,7.0,11.0,0,50.0,7.0,33.0,14.0,9.0,,6.0,0,0.3,3.0,6.0,2.0
0,6.0,0,9.0,30.0,10.0,1,42.0,6.0,48.0,21.0,21.0,,2.0,0,0.175,3.5,6.0,2.0
0,6.0,0,11.0,22.0,9.0,1,33.0,16.0,30.0,32.0,11.0,,0.0,0,0.15,6.0,6.0,2.0
0,6.0,0,11.0,16.0,11.0,0,55.0,12.0,35.0,10.0,10.0,,7.0,0,0.35,2.0,6.0,2.0
